31	964310838751330304	4	2018-02-16 01:29:54	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:29:54.161748	https://twitter.com/963302305083748354/status/964310838751330304	\N
32	964310963401846784	4	2018-02-16 01:30:24	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:30:23.882472	https://twitter.com/963302305083748354/status/964310963401846784	\N
33	964311089117675520	4	2018-02-16 01:30:54	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:30:53.923801	https://twitter.com/963302305083748354/status/964311089117675520	\N
34	964311215404019714	4	2018-02-16 01:31:24	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:31:23.937963	https://twitter.com/963302305083748354/status/964311215404019714	\N
35	964311340851511296	4	2018-02-16 01:31:54	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:31:53.909210	https://twitter.com/963302305083748354/status/964311340851511296	\N
36	964311466760220672	4	2018-02-16 01:32:24	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:32:23.934862	https://twitter.com/963302305083748354/status/964311466760220672	\N
37	964311592451022848	4	2018-02-16 01:32:54	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:32:53.919248	https://twitter.com/963302305083748354/status/964311592451022848	\N
38	964311718447915008	4	2018-02-16 01:33:24	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:33:23.908950	https://twitter.com/963302305083748354/status/964311718447915008	\N
39	964317077870862336	4	2018-02-16 01:54:42	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:54:41.713247	https://twitter.com/963302305083748354/status/964317077870862336	\N
40	964317203888685057	4	2018-02-16 01:55:12	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:55:11.710035	https://twitter.com/963302305083748354/status/964317203888685057	\N
41	964317329638047744	4	2018-02-16 01:55:42	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:55:41.660799	https://twitter.com/963302305083748354/status/964317329638047744	\N
42	964317455618260992	4	2018-02-16 01:56:12	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:56:11.732884	https://twitter.com/963302305083748354/status/964317455618260992	\N
43	964317580679761920	4	2018-02-16 01:56:42	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:56:41.644214	https://twitter.com/963302305083748354/status/964317580679761920	\N
44	964317706974449664	4	2018-02-16 01:57:12	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:57:11.743848	https://twitter.com/963302305083748354/status/964317706974449664	\N
45	964317832577105921	4	2018-02-16 01:57:42	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:57:41.667205	https://twitter.com/963302305083748354/status/964317832577105921	\N
46	964317958506885120	4	2018-02-16 01:58:12	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:58:11.709831	https://twitter.com/963302305083748354/status/964317958506885120	\N
47	964318084327616513	4	2018-02-16 01:58:42	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:58:41.645923	https://twitter.com/963302305083748354/status/964318084327616513	\N
48	964318210265772032	4	2018-02-16 01:59:12	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:59:11.738960	https://twitter.com/963302305083748354/status/964318210265772032	\N
49	964318336476528642	4	2018-02-16 01:59:42	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\n2018-02-15 17:59:41.737266	https://twitter.com/963302305083748354/status/964318336476528642	\N
50	964318462003720192	4	2018-02-16 02:00:12	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\n2018-02-15 18:00:11.736214	https://twitter.com/963302305083748354/status/964318462003720192	\N
51	964318587954475011	4	2018-02-16 02:00:42	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\n2018-02-15 18:00:41.714417	https://twitter.com/963302305083748354/status/964318587954475011	\N
52	964373391451959297	4	2018-02-16 05:38:28	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\n2018-02-15 21:38:27.813036	https://twitter.com/963302305083748354/status/964373391451959297	\N
53	964373517146898434	4	2018-02-16 05:38:58	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\n2018-02-15 21:38:57.867946	https://twitter.com/963302305083748354/status/964373517146898434	\N
54	964373642476904448	4	2018-02-16 05:39:28	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\n2018-02-15 21:39:27.812896	https://twitter.com/963302305083748354/status/964373642476904448	\N
55	964373768486363137	4	2018-02-16 05:39:58	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\n2018-02-15 21:39:57.789101	https://twitter.com/963302305083748354/status/964373768486363137	\N
56	964373893984149504	4	2018-02-16 05:40:28	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\n2018-02-15 21:40:27.840326	https://twitter.com/963302305083748354/status/964373893984149504	\N
57	964374019637067776	4	2018-02-16 05:40:58	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\n2018-02-15 21:40:57.759100	https://twitter.com/963302305083748354/status/964374019637067776	\N
58	964374145961156610	4	2018-02-16 05:41:28	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\n2018-02-15 21:41:27.812290	https://twitter.com/963302305083748354/status/964374145961156610	\N
59	964374271744077826	4	2018-02-16 05:41:58	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\n2018-02-15 21:41:57.811228	https://twitter.com/963302305083748354/status/964374271744077826	\N
60	964374399078957063	4	2018-02-16 05:42:28	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\n2018-02-15 21:42:28.130007	https://twitter.com/963302305083748354/status/964374399078957063	\N
61	964374523188400128	4	2018-02-16 05:42:58	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\n2018-02-15 21:42:57.827003	https://twitter.com/963302305083748354/status/964374523188400128	\N
62	964374649038516224	4	2018-02-16 05:43:28	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\n2018-02-15 21:43:27.776538	https://twitter.com/963302305083748354/status/964374649038516224	\N
63	964420428595802113	4	2018-02-16 08:45:22	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\n2018-02-16 00:45:21.885744 \nhttps://t.co/Fn7E2zAjk7	https://twitter.com/963302305083748354/status/964420428595802113	\N
64	964420554726916096	4	2018-02-16 08:45:52	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\n2018-02-16 00:45:51.909156\nhttps://t.co/coec27ZXiP	https://twitter.com/963302305083748354/status/964420554726916096	\N
65	964420681415847936	4	2018-02-16 08:46:23	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\nhttps://t.co/eIpBzPgS5i	https://twitter.com/963302305083748354/status/964420681415847936	\N
66	964420840480587776	4	2018-02-16 08:47:01	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\nhttps://t.co/GI0ppSsynb	https://twitter.com/963302305083748354/status/964420840480587776	\N
67	964420965961670656	4	2018-02-16 08:47:31	We're playing Destiny 2! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\nhttps://t.co/rzUcftZGmQ	https://twitter.com/963302305083748354/status/964420965961670656	\N
68	964550392200642560	4	2018-02-16 17:21:48	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\nhttps://t.co/FVCzZ1CKN7	https://twitter.com/963302305083748354/status/964550392200642560	\N
69	964607820833288192	4	2018-02-16 21:10:00	Ready to play Just Dance 2018?\nJump in at https://t.co/zM8l6Wn7vI!\nhttps://t.co/DI3vdnAqAt	https://twitter.com/963302305083748354/status/964607820833288192	9
70	964608068427198465	4	2018-02-16 21:10:59	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\nhttps://t.co/aY9y7PYr5o	https://twitter.com/963302305083748354/status/964608068427198465	10
71	964608320442064896	4	2018-02-16 21:11:59	Ready to play Just Dance 2018?\nJump in at https://t.co/zM8l6Wn7vI!\nhttps://t.co/69fqsBqSv2	https://twitter.com/963302305083748354/status/964608320442064896	11
72	964608571403993089	4	2018-02-16 21:12:59	Ready to play Just Dance 2018?\nJump in at https://t.co/zM8l6Wn7vI!\nhttps://t.co/KAGhVU2yr5	https://twitter.com/963302305083748354/status/964608571403993089	12
74	964609074707902464	4	2018-02-16 21:14:59	We're playing Just Dance 2018! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\nhttps://t.co/WwBFPXAyKu	https://twitter.com/963302305083748354/status/964609074707902464	14
75	964609326588444672	4	2018-02-16 21:15:59	Ready to play Just Dance 2018?\nJump in at https://t.co/zM8l6Wn7vI!\nhttps://t.co/RvAgFqc34v	https://twitter.com/963302305083748354/status/964609326588444672	15
76	964609577911123968	4	2018-02-16 21:16:59	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\nhttps://t.co/vU4FwNINZe	https://twitter.com/963302305083748354/status/964609577911123968	16
78	964610081215033344	4	2018-02-16 21:18:59	We're playing Just Dance 2018! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\nhttps://t.co/HUoRcZvhzi	https://twitter.com/963302305083748354/status/964610081215033344	18
79	964610333250760704	4	2018-02-16 21:19:59	Ready to play Just Dance 2018?\nJump in at https://t.co/zM8l6Wn7vI!\nhttps://t.co/ogvhwSnAfg	https://twitter.com/963302305083748354/status/964610333250760704	19
80	964610584720347136	4	2018-02-16 21:20:59	Ready to play Just Dance 2018?\nJump in at https://t.co/zM8l6WEIUi!\nhttps://t.co/A1mHbLSN2V	https://twitter.com/963302305083748354/status/964610584720347136	20
81	964610836579758080	4	2018-02-16 21:21:59	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\nhttps://t.co/G4TDizLehu	https://twitter.com/963302305083748354/status/964610836579758080	21
82	964611087705374721	4	2018-02-16 21:22:59	We're playing Just Dance 2018! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\nhttps://t.co/WuX0kyv60C	https://twitter.com/963302305083748354/status/964611087705374721	22
85	964611842508177408	4	2018-02-16 21:25:59	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\nhttps://t.co/zMliuDKR6q	https://twitter.com/963302305083748354/status/964611842508177408	25
86	964612094971674624	4	2018-02-16 21:26:59	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\nhttps://t.co/43Phy76Bix	https://twitter.com/963302305083748354/status/964612094971674624	26
73	964608824773509120	4	2018-02-16 21:14:00	Ready to play Just Dance 2018?\nJump in at https://t.co/zM8l6Wn7vI!\nhttps://t.co/ZqjW3OMJmf	https://twitter.com/963302305083748354/status/964608824773509120	13
77	964609830018195456	4	2018-02-16 21:17:59	Ready to play Just Dance 2018?\nJump in at https://t.co/zM8l6Wn7vI!\nhttps://t.co/fhHIsSyBGE	https://twitter.com/963302305083748354/status/964609830018195456	17
83	964611340785434625	4	2018-02-16 21:23:59	I'm live on Twitch! \nJoin me here: https://t.co/zM8l6Wn7vI.\nhttps://t.co/VyjHfrZU0Y	https://twitter.com/963302305083748354/status/964611340785434625	23
84	964611591097352192	4	2018-02-16 21:24:59	We're playing Just Dance 2018! \nJoin me on Twitch: https://t.co/zM8l6Wn7vI.\nhttps://t.co/ID8r1HnSzv	https://twitter.com/963302305083748354/status/964611591097352192	24
